Cluster	cluster	condition	time	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	short_desc
t2.beige.day3	t2	beige	day3	WP_FATTY_ACIDS_AND_LIPOPROTEINS_TRANSPORT_IN_HEPATOCYTES	WP_FATTY_ACIDS_AND_LIPOPROTEINS_TRANSPORT_IN_HEPATOCYTES	19/180	318/13324	5.92777362460459e-08	1.04526408247194e-05	8.73826629486667e-06	INPPL1/LRP1/SSC5D/LRP5/ATP9A/LSS/SCARF2/LRP10/DHCR7/SNX18/SH3GL1/MRC2/EHD2/AP2A1/ACLY/LDLR/ABCA1/DHCR24/EPN1	19	Fatty acid & lipoprotein transport hepato
t2.beige.day3	t2	beige	day3	GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION	9/180	59/13324	8.62436411888374e-08	1.45993235804464e-05	1.22048369699235e-05	LRP1/EMILIN1/PHLDB1/DAG1/LAMC1/LAMB2/COLGALT1/NID1/COL6A1	9	Regulationofextracellularmatrixorganizatn.
t2.beige.day3	t2	beige	day3	GOMF_PLATELET_DERIVED_GROWTH_FACTOR_BINDING	GOMF_PLATELET_DERIVED_GROWTH_FACTOR_BINDING	5/180	10/13324	1.0155232600888e-07	1.65295939872916e-05	1.38185169115727e-05	PDGFRB/COL4A1/COL1A1/COL5A1/COL6A1	5	Platelet derived growth factor binding
t2.beige.day3	t2	beige	day3	GOBP_COLLAGEN_FIBRIL_ORGANIZATION	GOBP_COLLAGEN_FIBRIL_ORGANIZATION	9/180	62/13324	1.34476734965615e-07	2.10779830509067e-05	1.76209086245392e-05	EMILIN1/COLGALT1/COL18A1/ADAMTS2/COL1A1/COL5A1/PXDN/COL6A1/FKBP10	9	Collagen fibril organization
t2.beige.day3	t2	beige	day3	GOBP_GLIOGENESIS	GOBP_GLIOGENESIS	17/180	274/13324	1.79241371979383e-07	2.68722256038774e-05	2.24648169969734e-05	SCRIB/PLEC/LRP1/NDRG1/CNP/DAG1/LAMB2/SUN2/MMP14/ZMIZ1/BOK/APCDD1/LDLR/VCAN/GPC1/COL6A1/CSF1	17	Gliogenesis
t2.beige.day3	t2	beige	day3	GOBP_REGULATION_OF_BASEMENT_MEMBRANE_ORGANIZATION	GOBP_REGULATION_OF_BASEMENT_MEMBRANE_ORGANIZATION	5/180	11/13324	1.84143322899916e-07	2.68722256038774e-05	2.24648169969734e-05	PHLDB1/DAG1/LAMC1/LAMB2/NID1	5	Regulationofbasementmembraneorganization.
t2.beige.day3	t2	beige	day3	WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING	WP_STEROL_REGULATORY_ELEMENTBINDING_PROTEINS_SREBP_SIGNALING	9/180	67/13324	2.67477154003665e-07	3.77321105247836e-05	3.15435338458357e-05	FASN/SEC24C/LSS/KPNB1/SCAP/SREBF1/AMFR/ACLY/LDLR	9	Sterolregulatoryelmntbndngprtnssrbpsgnlng.
t2.beige.day3	t2	beige	day3	GOBP_COLLAGEN_METABOLIC_PROCESS	GOBP_COLLAGEN_METABOLIC_PROCESS	10/180	89/13324	3.18827948623645e-07	4.35251573733957e-05	3.63864426256052e-05	EMILIN1/MMP14/ENG/ADAMTS2/COL1A1/COL5A1/MRC2/ADAM15/COL6A1/MMP2	10	Collagen metabolic process
t2.beige.day3	t2	beige	day3	GOMF_CELL_ADHESION_MOLECULE_BINDING	GOMF_CELL_ADHESION_MOLECULE_BINDING	22/180	473/13324	4.1650880154888e-07	5.50832890048394e-05	4.60488842765061e-05	NOTCH3/SCRIB/PLEC/FASN/KIRREL1/TNKS1BP1/NDRG1/EMILIN1/GCN1/COL16A1/LAMB2/MMP14/FLNA/PTPRM/DDX3X/SH3GL1/COL5A1/ADAM15/FBN1/SEPTIN9/MYH9/FBLN1	22	Cell adhesion molecule binding
t2.beige.day3	t2	beige	day3	REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS	7/180	37/13324	5.34342768408082e-07	6.85254119970607e-05	5.72863172127452e-05	LRP1/HSPG2/SDC3/LRP10/LDLR/GPC1/RETSAT	7	Metabolism of fat soluble vitamins
t2.beige.day3	t2	beige	day3	REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF	REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF	8/180	55/13324	6.72553739998205e-07	8.37131596374236e-05	6.99830687347977e-05	FASN/SEC24C/LSS/KPNB1/SCAP/DHCR7/SREBF1/RXRA	8	Regulationofcholesterolbsynthssbysrbpsrbf.
t2.beige.day3	t2	beige	day3	REACTOME_NCAM1_INTERACTIONS	REACTOME_NCAM1_INTERACTIONS	6/180	27/13324	1.30775824657449e-06	0.000158126654271521	0.000132191743360507	COL6A3/COL4A2/COL4A1/COL5A1/COL6A2/COL6A1	6	Ncam1 interactions
t2.beige.day3	t2	beige	day3	HALLMARK_ADIPOGENESIS	HALLMARK_ADIPOGENESIS	13/180	194/13324	2.26656285838349e-06	0.000266447056018859	0.000222746133538799	ESYT1/PHLDB1/SLC1A5/DHCR7/POR/COL4A1/LIPE/GPX3/ACLY/CAVIN1/APLP2/ABCA1/RETSAT	13	Adipogenesis
t2.beige.day3	t2	beige	day3	WP_ENTEROCYTE_CHOLESTEROL_METABOLISM	WP_ENTEROCYTE_CHOLESTEROL_METABOLISM	6/180	30/13324	2.53645693946949e-06	0.000290115831563105	0.000242532909631777	LSS/DHCR7/MGAT1/LDLR/ABCA1/DHCR24	6	Enterocyte cholesterol metabolism
t2.beige.day3	t2	beige	day3	GOMF_CALCIUM_ION_BINDING	GOMF_CALCIUM_ION_BINDING	21/180	491/13324	2.97095395351104e-06	0.000330870450822598	0.000276603219882288	NOTCH3/LRP1/HSPG2/AOC3/TTYH3/ESYT1/SELENON/TBC1D9B/DAG1/LTBP3/CAPN1/NID1/EHD2/SLIT3/MAN1A1/LDLR/VCAN/C1R/FBN1/FKBP10/FBLN1	21	Calcium ion binding
t2.beige.day3	t2	beige	day3	HALLMARK_UV_RESPONSE_DN	HALLMARK_UV_RESPONSE_DN	11/180	143/13324	3.71191459733473e-06	0.000395248900044774	0.00033042273232775	IRS1/PDGFRB/LAMC1/PTPRM/ZMIZ1/MAPK14/DLC1/COL1A1/RXRA/LDLR/GJA1	11	UV response dn
t2.beige.day3	t2	beige	day3	GOMF_GROWTH_FACTOR_BINDING	GOMF_GROWTH_FACTOR_BINDING	10/180	116/13324	3.73581190968596e-06	0.000395248900044774	0.00033042273232775	SHC1/PDGFRB/LTBP3/ENG/COL4A1/COL1A1/COL5A1/PXDN/GPC1/COL6A1	10	Growth factor binding
t2.beige.day3	t2	beige	day3	GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY	GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY	7/180	49/13324	3.88913541878681e-06	0.000396508060632881	0.000331475373541716	LRP1/ADAMTS15/PBXIP1/LAMC1/MMP14/ADAM15/MMP2	7	Extracellular matrix disassembly
t2.beige.day3	t2	beige	day3	KEGG_FOCAL_ADHESION	KEGG_FOCAL_ADHESION	12/180	173/13324	3.93509890042085e-06	0.000396508060632881	0.000331475373541716	SHC1/PDGFRB/LAMC1/LAMB2/FLNA/COL6A3/COL4A2/COL4A1/COL1A1/COL5A1/COL6A2/COL6A1	12	Focal adhesion
t2.beige.day3	t2	beige	day3	GOBP_STEROL_METABOLIC_PROCESS	GOBP_STEROL_METABOLIC_PROCESS	10/180	117/13324	4.03773592642845e-06	0.000397388335828958	0.000332211271694639	LRP5/LSS/SCAP/DHCR7/SREBF1/LIPE/ACLY/LDLR/ABCA1/DHCR24	10	Sterol metabolic process
t2.beige.day3	t2	beige	day3	GOBP_ARTERY_DEVELOPMENT	GOBP_ARTERY_DEVELOPMENT	9/180	95/13324	5.31539478203379e-06	0.000511244334490159	0.000427393345990803	NOTCH3/LRP1/PLXND1/PDGFRB/ZMIZ1/ENG/GAA/LDLR/FKBP10	9	Artery development
t2.beige.day3	t2	beige	day3	REACTOME_SIGNALING_BY_PDGF	REACTOME_SIGNALING_BY_PDGF	7/180	52/13324	5.85394499345136e-06	0.00055053100471747	0.000460236470713217	PDGFRB/COL6A3/COL4A2/COL4A1/COL5A1/COL6A2/COL6A1	7	Signaling by pdgf
t2.beige.day3	t2	beige	day3	GOBP_BONE_DEVELOPMENT	GOBP_BONE_DEVELOPMENT	12/180	182/13324	6.63913102548147e-06	0.000610800054344295	0.000510620580701218	INPPL1/LRP5/ZBTB16/LTBP3/SLC38A10/MMP14/MAPK14/ENG/COL1A1/GJA1/FBN1/COL6A1	12	Bone development
t2.beige.day3	t2	beige	day3	GOBP_OSSIFICATION	GOBP_OSSIFICATION	17/180	360/13324	7.65833388322907e-06	0.000689575936038839	0.000576476151882036	INPPL1/FASN/LRP5/ZBTB16/LTBP3/MMP14/MAPK14/COL1A1/RXRA/MRC2/VCAN/GJA1/TOB2/COL6A1/CSF1/MMP2/PKDCC	17	Ossification
t2.beige.day3	t2	beige	day3	GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION	GOBP_NEGATIVE_REGULATION_OF_CELL_ADHESION	13/180	221/13324	9.4602426300839e-06	0.000834078058552397	0.000697277971046315	SCRIB/PLXNA4/HSPG2/PLXNB2/PLXND1/MMP14/DLC1/COL1A1/C1QTNF1/PDE3B/ADAM15/MMP2/FBLN1	13	Negative regulation of cell adhesion
t2.beige.day3	t2	beige	day3	GOBP_RESPONSE_TO_ACTIVITY	GOBP_RESPONSE_TO_ACTIVITY	7/180	57/13324	1.09295893253651e-05	0.000933115928419911	0.000780072290174938	STK11/SELENON/DAG1/COL4A2/COL6A1/HSF1/MMP2	7	Response to activity
t2.beige.day3	t2	beige	day3	GOBP_MUSCLE_CELL_DIFFERENTIATION	GOBP_MUSCLE_CELL_DIFFERENTIATION	16/180	332/13324	1.11431025936799e-05	0.000933115928419911	0.000780072290174938	PLEC/ADAMTS15/OBSL1/PTBP1/SELENON/PDGFRB/LAMC1/LAMB2/MMP14/MAPK14/FLII/ENG/NID1/EHD2/COL6A1/MYH9	16	Muscle cell differentiation
t2.beige.day3	t2	beige	day3	GOBP_CARBOHYDRATE_METABOLIC_PROCESS	GOBP_CARBOHYDRATE_METABOLIC_PROCESS	19/180	451/13324	1.12450170957976e-05	0.000933115928419911	0.000780072290174938	INPPL1/LRP5/GANAB/IRS1/HK2/OGDH/STK11/ALDH1B1/PC/PYGB/DDB1/MAPK14/C1QTNF1/AP2A1/MOGS/GAA/MAN1A1/COL6A1/ST6GALNAC6	19	Carbohydrate metabolic process
t2.beige.day3	t2	beige	day3	GOCC_MEMBRANE_MICRODOMAIN	GOCC_MEMBRANE_MICRODOMAIN	13/180	225/13324	1.14725302850369e-05	0.000933687464736077	0.0007805500868018	KIRREL1/IRS1/DAG1/MYO1C/DLC1/LIPE/EHD2/CAVIN1/BACE1/TPP1/ABCA1/GPC1/GJA1	13	Membrane microdomain
t2.beige.day3	t2	beige	day3	GOCC_RECEPTOR_COMPLEX	GOCC_RECEPTOR_COMPLEX	14/180	261/13324	1.22313418131126e-05	0.000976661104775332	0.000816475468398639	NOTCH3/LRP1/PLXNA4/PLXNB2/LRP5/PLXND1/IRS1/EMILIN1/PDGFRB/FLNA/KCTD12/ENG/RXRA/LDLR	14	Receptor complex
t2.beige.day3	t2	beige	day3	WP_METABOLIC_REPROGRAMMING_IN_PANCREATIC_CANCER	WP_METABOLIC_REPROGRAMMING_IN_PANCREATIC_CANCER	6/180	39/13324	1.26001324542957e-05	0.000987477047158876	0.000825517449880853	FASN/HK2/SLC1A5/SLC16A1/ACLY/LDLR	6	Metabolicreprogramminginpancreaticcancer.
t2.beige.day3	t2	beige	day3	HALLMARK_MYOGENESIS	HALLMARK_MYOGENESIS	11/180	163/13324	1.30360168847663e-05	0.00100306224466057	0.000838546464109084	PLXNB2/PC/MYO1C/COL6A3/COL4A2/FLII/COL1A1/GPX3/COL6A2/GAA/MYH9	11	Myogenesis
t2.beige.day3	t2	beige	day3	GOBP_POSITIVE_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	4/180	12/13324	1.46524317720296e-05	0.00109055787940698	0.000911691630854362	LAMC1/LAMB2/FLNA/NID1	4	Pos.reg.integrinmediatedsignalingpathway.
t2.beige.day3	t2	beige	day3	WP_HYPOTHESIZED_PATHWAYS_IN_PATHOGENESIS_OF_CARDIOVASCULAR_DISEASE	WP_HYPOTHESIZED_PATHWAYS_IN_PATHOGENESIS_OF_CARDIOVASCULAR_DISEASE	5/180	24/13324	1.4688515861578e-05	0.00109055787940698	0.000911691630854362	SHC1/FLNA/MAPK14/ENG/FBN1	5	Hypothesizedpathwysinpthgnssofcrdvsclrdss.
t2.beige.day3	t2	beige	day3	WP_CHOLESTEROL_METABOLISM	WP_CHOLESTEROL_METABOLISM	7/180	60/13324	1.54307749734441e-05	0.00112591447737268	0.00094124926834384	LRP1/LSS/DHCR7/MGAT1/LDLR/ABCA1/DHCR24	7	Cholesterol metabolism
t2.beige.day3	t2	beige	day3	REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	19/180	463/13324	1.62516667866512e-05	0.00115550266993202	0.000965984596965855	IRS1/PTPRS/PTBP1/SHC1/PDGFRB/LAMC1/LAMB2/COL6A3/COL4A2/MAPK14/COL4A1/COL1A1/PDE3B/SH3GL1/COL5A1/AP2A1/COL6A2/COL6A1/EPN1	19	Signaling by receptor tyrosine kinases
t2.beige.day3	t2	beige	day3	HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_JUNCTION	11/180	167/13324	1.63823629952555e-05	0.00115550266993202	0.000965984596965855	INPPL1/IRS1/SDC3/SHC1/COL16A1/MAPK14/ADAM15/VCAN/FBN1/MYH9/MMP2	11	Apical junction
t2.beige.day3	t2	beige	day3	GOCC_LYSOSOMAL_LUMEN	GOCC_LYSOSOMAL_LUMEN	8/180	85/13324	1.88347951417181e-05	0.00130670250884838	0.00109238561641612	HSPG2/SDC3/PDGFRB/GAA/PLBD2/TPP1/VCAN/GPC1	8	Lysosomal lumen
t2.beige.day3	t2	beige	day3	REACTOME_VISUAL_PHOTOTRANSDUCTION	REACTOME_VISUAL_PHOTOTRANSDUCTION	7/180	62/13324	1.92083898546037e-05	0.0013111275139465	0.00109608486080345	LRP1/HSPG2/SDC3/LRP10/LDLR/GPC1/RETSAT	7	Visual phototransduction
t2.beige.day3	t2	beige	day3	GOBP_SCHWANN_CELL_DIFFERENTIATION	GOBP_SCHWANN_CELL_DIFFERENTIATION	6/180	42/13324	1.95900844241384e-05	0.00131595614734847	0.0011001215329913	PLEC/NDRG1/DAG1/LAMB2/GPC1/COL6A1	6	Schwann cell differentiation
t2.beige.day3	t2	beige	day3	GOMF_LAMININ_BINDING	GOMF_LAMININ_BINDING	5/180	26/13324	2.22396416497476e-05	0.00144359647028832	0.00120682711586883	SSC5D/DAG1/NID1/PXDN/GPC1	5	Laminin binding
t2.beige.day3	t2	beige	day3	GOCC_VACUOLAR_LUMEN	GOCC_VACUOLAR_LUMEN	10/180	142/13324	2.24888537535357e-05	0.00144359647028832	0.00120682711586883	HSPG2/SDC3/PDGFRB/PYGB/GAA/ACLY/PLBD2/TPP1/VCAN/GPC1	10	Vacuolar lumen
t2.beige.day3	t2	beige	day3	GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY	GOBP_EXTRACELLULAR_MATRIX_ASSEMBLY	6/180	43/13324	2.25135555385229e-05	0.00144359647028832	0.00120682711586883	EMILIN1/PHLDB1/DAG1/PXDN/COL6A1/FKBP10	6	Extracellular matrix assembly
t2.beige.day3	t2	beige	day3	GOBP_TISSUE_REMODELING	GOBP_TISSUE_REMODELING	10/180	144/13324	2.53878445716747e-05	0.0016036023616019	0.00134058987596856	LRP5/LTBP3/MMP14/FLNA/CAPN1/TPP1/GJA1/COL6A1/MMP2/TMBIM1	10	Tissue remodeling
t2.beige.day3	t2	beige	day3	WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS	WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS	6/180	44/13324	2.57783525844379e-05	0.0016043233549609	0.00134119261666092	FASN/LSS/DHCR7/SREBF1/ABCA1/DHCR24	6	Cholesterol metabolism: bloch & kandut.
t2.beige.day3	t2	beige	day3	GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY	8/180	89/13324	2.64020158594977e-05	0.00161932363938253	0.00135373265146868	LAMC1/COL16A1/LAMB2/FLNA/NID1/ADAM15/MYH9/FBLN1	8	Integrin mediated signaling pathway
t2.beige.day3	t2	beige	day3	WP_VEGFAVEGFR2_SIGNALING	WP_VEGFAVEGFR2_SIGNALING	17/180	397/13324	2.71358128570402e-05	0.00164055371444277	0.00137148070695507	NDRG1/PBXIP1/SHC1/CNP/MYO1C/MMP14/MAPK14/FLII/ENG/FHOD1/AP2A1/TPP1/GPC1/GJA1/MYH9/MMP2/EPN1	17	UVEGFA-VEGFR2 signaling
t2.beige.day3	t2	beige	day3	GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_MATRIX_ADHESION	GOCC_PROTEIN_COMPLEX_INVOLVED_IN_CELL_MATRIX_ADHESION	4/180	14/13324	2.90094013132234e-05	0.00170853446919021	0.00142831169807688	EMILIN1/LAMC1/LAMB2/NID1	4	Complex involved in cell matrix adhesion
t2.beige.day3	t2	beige	day3	GOBP_ARTERY_MORPHOGENESIS	GOBP_ARTERY_MORPHOGENESIS	7/180	66/13324	2.90676941828202e-05	0.00170853446919021	0.00142831169807688	NOTCH3/LRP1/PDGFRB/ZMIZ1/ENG/LDLR/FKBP10	7	Artery morphogenesis
t2.beige.day3	t2	beige	day3	REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH	6/180	46/13324	3.34493536305508e-05	0.00193914608992453	0.00162109989260679	COL6A3/COL4A2/COL4A1/COL5A1/COL6A2/COL6A1	6	Ncam signaling for neurite out growth
t2.beige.day3	t2	beige	day3	WP_FOCAL_ADHESION_PI3KAKTMTORSIGNALING	WP_FOCAL_ADHESION_PI3KAKTMTORSIGNALING	13/180	250/13324	3.49119141224014e-05	0.00199658406170274	0.00166911725982064	IRS1/STK11/PDGFRB/LAMC1/LAMB2/COL4A2/COL4A1/COL1A1/SREBF1/LIPE/COL5A1/COL6A2/CSF1	13	Focal adhesion pi3kaktmtorsignaling
t2.beige.day3	t2	beige	day3	REACTOME_DISEASES_OF_GLYCOSYLATION	REACTOME_DISEASES_OF_GLYCOSYLATION	9/180	120/13324	3.54359786509751e-05	0.00199953415534569	0.00167158349818846	NOTCH3/HSPG2/ADAMTS15/SDC3/DAG1/ADAMTS2/MOGS/VCAN/GPC1	9	Diseases of glycosylation
t2.beige.day3	t2	beige	day3	GOBP_EMBRYONIC_MORPHOGENESIS	GOBP_EMBRYONIC_MORPHOGENESIS	19/180	492/13324	3.75063336500991e-05	0.00208401817846057	0.00174221099835986	SCRIB/PLXNB2/LRP5/ZBTB16/PHLDB1/DAG1/TRIM28/MMP14/ECE1/COL4A2/ENG/DLC1/COL5A1/ALDH1A3/GJA1/FBN1/COL6A1/MYH9/MMP2	19	Embryonic morphogenesis
t2.beige.day3	t2	beige	day3	GOBP_EMBRYO_IMPLANTATION	GOBP_EMBRYO_IMPLANTATION	6/180	47/13324	3.79181001279451e-05	0.00208401817846057	0.00174221099835986	HSPG2/INTS1/TRIM28/GJA1/MMP2/FBLN1	6	Embryo implantation
t2.beige.day3	t2	beige	day3	GOBP_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT	GOBP_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT	7/180	69/13324	3.89216779446086e-05	0.00209680831966588	0.0017529033833442	PLEC/PLXNA4/NDRG1/DAG1/LAMB2/GPC1/COL6A1	7	Peripheral nervous system development
t2.beige.day3	t2	beige	day3	KEGG_MEDICUS_REFERENCE_N_GLYCAN_BIOSYNTHESIS	KEGG_MEDICUS_REFERENCE_N_GLYCAN_BIOSYNTHESIS	4/180	15/13324	3.91417432073735e-05	0.00209680831966588	0.0017529033833442	GANAB/MGAT1/MOGS/MAN1A1	4	N glycan biosynthesis
t2.beige.day3	t2	beige	day3	GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT	GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT	11/180	184/13324	4.02925900908734e-05	0.0021314780158072	0.00178188678020297	SELENON/DAG1/LTBP3/MMP14/ADAMTS2/SREBF1/BAG6/ALDH1A3/FBN1/COL6A1/PKDCC	11	Respiratory system development
t2.beige.day3	t2	beige	day3	GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION	GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION	11/180	185/13324	4.23437000307397e-05	0.00221232763617396	0.00184947596885401	EMILIN1/DAG1/COL16A1/MMP14/FLNA/DLC1/COL1A1/NID1/ADAM15/CSF1/FBLN1	11	Regulation of cell substrate adhesion
t2.beige.day3	t2	beige	day3	GOCC_CELL_SUBSTRATE_JUNCTION	GOCC_CELL_SUBSTRATE_JUNCTION	17/180	413/13324	4.46257381284013e-05	0.00230312346048042	0.00192538004941665	PLEC/LRP1/HSPG2/SHC1/PDGFRB/DAG1/SCARF2/MMP14/FLNA/FLII/ENG/TNS1/DLC1/CAPN1/MRC2/GJA1/MYH9	17	Cell substrate junction
t2.beige.day3	t2	beige	day3	REACTOME_METABOLISM_OF_STEROIDS	REACTOME_METABOLISM_OF_STEROIDS	9/180	125/13324	4.89113586223878e-05	0.00248349119466194	0.00207616503463804	FASN/SEC24C/LSS/KPNB1/SCAP/DHCR7/SREBF1/RXRA/DHCR24	9	Metabolism of steroids
t2.beige.day3	t2	beige	day3	GOBP_REGULATION_OF_OSSIFICATION	GOBP_REGULATION_OF_OSSIFICATION	8/180	97/13324	4.92942486653126e-05	0.00248349119466194	0.00207616503463804	ZBTB16/LTBP3/MAPK14/RXRA/GJA1/TOB2/CSF1/PKDCC	8	Regulation of ossification
t2.beige.day3	t2	beige	day3	WP_SREBF_AND_MIR33_IN_CHOLESTEROL_AND_LIPID_HOMEOSTASIS	WP_SREBF_AND_MIR33_IN_CHOLESTEROL_AND_LIPID_HOMEOSTASIS	4/180	16/13324	5.16396812658183e-05	0.0025710486013758	0.00214936184191226	FASN/SREBF1/LDLR/ABCA1	4	Srebfandmir33incholesterolandlipidhomstss.
t2.beige.day3	t2	beige	day3	WP_TYPE_I_COLLAGEN_SYNTHESIS_IN_THE_CONTEXT_OF_OSTEOGENESIS_IMPERFECTA	WP_TYPE_I_COLLAGEN_SYNTHESIS_IN_THE_CONTEXT_OF_OSTEOGENESIS_IMPERFECTA	5/180	31/13324	5.43866821305611e-05	0.00267633068344808	0.00223737623795368	LRP5/COLGALT1/ADAMTS2/COL1A1/FKBP10	5	Typicllgnsynthssinthcntxtofostgnssimprfct.
t2.beige.day3	t2	beige	day3	GOBP_MYOTUBE_DIFFERENTIATION	GOBP_MYOTUBE_DIFFERENTIATION	8/180	99/13324	5.70724729506076e-05	0.00277621500605714	0.0023208781801209	PLEC/ADAMTS15/SELENON/MMP14/MAPK14/EHD2/COL6A1/MYH9	8	Myotube differentiation
t2.beige.day3	t2	beige	day3	WP_PI3KAKT_SIGNALING	WP_PI3KAKT_SIGNALING	13/180	264/13324	6.1215450284291e-05	0.00294340845452994	0.00246064964075095	IRS1/STK11/PDGFRB/LAMC1/LAMB2/COL6A3/COL4A2/COL4A1/COL1A1/COL6A2/COL6A1/CSF1/PKN1	13	Pi3kakt signaling
t2.beige.day3	t2	beige	day3	GOBP_GLUCOSE_METABOLIC_PROCESS	GOBP_GLUCOSE_METABOLIC_PROCESS	10/180	160/13324	6.24802091436326e-05	0.00294340845452994	0.00246064964075095	INPPL1/LRP5/IRS1/HK2/STK11/PC/DDB1/MAPK14/C1QTNF1/GAA	10	Glucose metabolic process
t2.beige.day3	t2	beige	day3	REACTOME_SENSORY_PERCEPTION	REACTOME_SENSORY_PERCEPTION	9/180	129/13324	6.25961155263928e-05	0.00294340845452994	0.00246064964075095	LRP1/HSPG2/SDC3/MYO1C/LRP10/LDLR/GPC1/MYH9/RETSAT	9	Sensory perception
t2.beige.day3	t2	beige	day3	WP_ALPHA_6_BETA_4_SIGNALING	WP_ALPHA_6_BETA_4_SIGNALING	5/180	32/13324	6.37573304777239e-05	0.00296506618221679	0.00247875520804662	IRS1/SHC1/LAMC1/LAMB2/MAPK14	5	Alpha 6 beta 4 signaling
t2.beige.day3	t2	beige	day3	GOMF_INTEGRIN_BINDING	GOMF_INTEGRIN_BINDING	9/180	130/13324	6.64808187108997e-05	0.00301171452154826	0.00251775258852942	EMILIN1/COL16A1/LAMB2/MMP14/COL5A1/ADAM15/FBN1/MYH9/FBLN1	9	Integrin binding
t2.beige.day3	t2	beige	day3	REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS	REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS	4/180	17/13324	6.68183289348663e-05	0.00301171452154826	0.00251775258852942	COL4A2/COL4A1/COL1A1/PXDN	4	Crosslinking of collagen fibrils
t2.beige.day3	t2	beige	day3	GOBP_ENDODERM_DEVELOPMENT	GOBP_ENDODERM_DEVELOPMENT	7/180	75/13324	6.68953603557505e-05	0.00301171452154826	0.00251775258852942	LAMC1/MMP14/COL4A2/COL5A1/COL6A1/MYH9/MMP2	7	Endoderm development
t2.beige.day3	t2	beige	day3	GOBP_GLIAL_CELL_MIGRATION	GOBP_GLIAL_CELL_MIGRATION	6/180	52/13324	6.79868964325946e-05	0.00302863732318674	0.0025318998217169	SCRIB/SUN2/MMP14/ZMIZ1/APCDD1/CSF1	6	Glial cell migration
t2.beige.day3	t2	beige	day3	GOBP_REGENERATION	GOBP_REGENERATION	10/180	163/13324	7.30551274480787e-05	0.0032205135350028	0.00269230573851965	HSPG2/PTPRS/SELENON/DAG1/LAMB2/FLNA/ADAM15/GJA1/COL6A1/MMP2	10	Regeneration
t2.beige.day3	t2	beige	day3	GOBP_GASTRULATION	GOBP_GASTRULATION	10/180	164/13324	7.69021304751646e-05	0.00335515274402986	0.00280486229546423	LRP5/PHLDB1/DAG1/MMP14/COL4A2/COL5A1/GJA1/COL6A1/MYH9/MMP2	10	Gastrulation
t2.beige.day3	t2	beige	day3	GOBP_CELLULAR_COMPONENT_DISASSEMBLY	GOBP_CELLULAR_COMPONENT_DISASSEMBLY	18/180	478/13324	8.37152108595878e-05	0.00356946895450788	0.00298402774751293	LRP1/ADAMTS15/HK2/PBXIP1/MAP1S/LAMC1/GCN1/MMP14/FLII/BOK/SREBF1/SH3GL1/DELE1/PINK1/ADAM15/COL6A1/HSF1/MMP2	18	Cell component disassembly
t2.beige.day3	t2	beige	day3	GOBP_ENDODERM_FORMATION	GOBP_ENDODERM_FORMATION	6/180	54/13324	8.43447295488629e-05	0.00356946895450788	0.00298402774751293	MMP14/COL4A2/COL5A1/COL6A1/MYH9/MMP2	6	Endoderm formation
