"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
4.00067599281633e-21	0.729018341558744	0.328	0.244	1.4642874201307e-16	"5"	"ZNF121"
6.50663030982863e-21	0.732921483676042	0.315	0.232	2.38149175970038e-16	"5"	"PCCA-DT"
6.97351984577654e-21	0.548818418376708	0.665	0.615	2.55237799875267e-16	"5"	"TUBB2A"
7.00766772030917e-21	0.739209245167492	0.328	0.244	2.56487646231036e-16	"5"	"FAM214A"
7.3017365106477e-21	0.592434036262155	0.434	0.347	2.67250858026217e-16	"5"	"PAK1IP1"
9.26178889388163e-21	0.559067120464039	0.448	0.371	3.38990735304961e-16	"5"	"ATP11B"
2.77935427685475e-20	0.716876751049369	0.29	0.207	1.01727145887161e-15	"5"	"BCDIN3D"
2.78711523763714e-20	0.552204093685477	0.484	0.408	1.02011204812757e-15	"5"	"ARID1A"
3.08705310477987e-20	0.516466388058054	0.458	0.37	1.12989230688048e-15	"5"	"FUBP1"
4.79639509770735e-20	0.825198648591268	0.331	0.252	1.75552856971187e-15	"5"	"CTH"
4.82216155482091e-20	0.561518426544053	0.475	0.403	1.76495935068e-15	"5"	"ARHGEF7"
5.42721405411699e-20	0.667352652623805	0.332	0.246	1.98641461594736e-15	"5"	"IGFLR1"
6.53517651480171e-20	0.685445322629765	0.323	0.24	2.39193995618257e-15	"5"	"JARID2"
1.16272820115299e-19	0.52602258660994	0.496	0.423	4.25570148904007e-15	"5"	"NOP2"
1.17466775321675e-19	0.576686677142619	0.426	0.348	4.29940144354863e-15	"5"	"AP3M1"
1.18621468583073e-19	0.511560939927614	0.469	0.39	4.34166437160907e-15	"5"	"CASK"
1.20180279893678e-19	0.789580544439016	0.279	0.199	4.3987184243885e-15	"5"	"SLC25A44"
1.26356516606626e-19	0.86665518972403	0.265	0.189	4.62477486431913e-15	"5"	"NDUFAF5"
1.50188850074353e-19	0.503499388136691	0.522	0.456	5.4970621015714e-15	"5"	"ATN1"
1.72127217333735e-19	0.528980712596429	0.435	0.351	6.30002828163204e-15	"5"	"XYLT1"
1.83798479839604e-19	0.696384953071045	0.355	0.277	6.72720816060936e-15	"5"	"HOMEZ"
2.13210280855204e-19	0.702530469603631	0.321	0.24	7.80370948958133e-15	"5"	"SDHAF4"
2.32507731111102e-19	0.571925068438874	0.465	0.388	8.51001546639744e-15	"5"	"UBR3"
4.21900985186111e-19	0.721211310908635	0.359	0.284	1.54419979587968e-14	"5"	"WWP1"
5.50715253856284e-19	0.53576115131405	0.395	0.313	2.01567290063939e-14	"5"	"LHFPL2"
5.66080723280716e-19	0.714469491050199	0.314	0.237	2.07191205527975e-14	"5"	"SLC25A22"
1.00770215448878e-18	0.784503942284824	0.338	0.264	3.68829065564438e-14	"5"	"SLC7A6OS"
1.12319785593556e-18	0.584864906600734	0.419	0.343	4.11101647250975e-14	"5"	"TMEM251"
1.57149764186097e-18	0.825099434418658	0.288	0.21	5.75183851897535e-14	"5"	"NPC1"
1.74680709179871e-18	0.799678328754666	0.256	0.182	6.39348863669248e-14	"5"	"BOLA2B"
2.71391174552214e-18	0.578207190265713	0.425	0.347	9.93318837978559e-14	"5"	"VPS13A"
3.3118179519923e-18	0.592726073390127	0.312	0.231	1.2121584886087e-13	"5"	"PIGZ"
3.36361918479915e-18	0.621239396870355	0.402	0.329	1.23111825782834e-13	"5"	"DMAC2L"
5.3994559286287e-18	0.713718691637969	0.361	0.284	1.97625486443739e-13	"5"	"ALG9"
7.2444315616723e-18	0.529050676954001	0.478	0.413	2.65153439588768e-13	"5"	"RPRD1A"
8.38715364026544e-18	0.527212975737559	0.489	0.424	3.06978210387355e-13	"5"	"RARA"
1.29575797322921e-17	0.551191457777738	0.456	0.39	4.74260375781623e-13	"5"	"PJA1"
1.41272302657602e-17	0.728971280384502	0.317	0.242	5.1707075495709e-13	"5"	"GTDC1"
1.42701494370037e-17	0.65239818066713	0.296	0.216	5.22301739543773e-13	"5"	"MEF2C"
1.60905590674568e-17	0.624929711099012	0.37	0.296	5.88930552427985e-13	"5"	"ZNF195"
2.22218107903284e-17	0.589376229602792	0.325	0.246	8.1334049673681e-13	"5"	"PCCA"
4.54461104899332e-17	0.544380220268296	0.445	0.38	1.66337309004205e-12	"5"	"FAHD1"
5.60276877530862e-17	0.568409365629717	0.398	0.324	2.05066939945071e-12	"5"	"CCDC106"
1.10929619855348e-16	0.717712372006776	0.412	0.351	4.06013501632557e-12	"5"	"GOT1"
1.39831496476711e-16	0.617292127317897	0.325	0.246	5.11797260254411e-12	"5"	"SLC25A13"
1.58024912327077e-16	0.726252865769899	0.275	0.204	5.78386981608334e-12	"5"	"PGAM5"
1.62635263147494e-16	0.679224361553655	0.313	0.243	5.95261326646143e-12	"5"	"ERCC8"
1.93272449957486e-16	0.5065318844479	0.453	0.381	7.07396494089394e-12	"5"	"HOXA9"
2.37432966985741e-16	0.580675880930465	0.405	0.337	8.6902840246451e-12	"5"	"ANKRD40"
2.59367556082119e-16	0.688370612036761	0.344	0.273	9.49311192016165e-12	"5"	"SOBP"
3.8504722844841e-16	0.527340000420851	0.448	0.387	1.40931136084402e-11	"5"	"COQ6"
1.05567446749697e-15	0.600682701068862	0.412	0.351	3.86387411848567e-11	"5"	"OGDH"
2.11726640070539e-15	0.677032683032278	0.274	0.206	7.74940675322178e-11	"5"	"VSIG10"
4.17610869530581e-15	0.589828678234664	0.341	0.27	1.52849754356888e-10	"5"	"C12orf73"
4.78667426951703e-15	0.570888637786056	0.354	0.284	1.75197064938593e-10	"5"	"PRPSAP2"
6.69984384093206e-15	0.752921923317076	0.263	0.197	2.45220984421954e-10	"5"	"HAUS3"
7.27142084410449e-15	0.622513361957639	0.35	0.283	2.66141274315069e-10	"5"	"GFM2"
1.34284660239076e-14	0.532536444750461	0.408	0.342	4.91495284941042e-10	"5"	"HSBP1L1"
1.35869924358507e-14	0.526592102655751	0.457	0.403	4.97297510144571e-10	"5"	"RBM28"
1.89964302934361e-14	0.613172423303647	0.307	0.239	6.95288345170054e-10	"5"	"RAB30-DT"
3.76559742510217e-14	0.544975853027238	0.405	0.348	1.37824631356164e-09	"5"	"GUF1"
5.20935555201242e-14	0.635123306016594	0.33	0.266	1.90667622559207e-09	"5"	"MAK16"
7.03133025765409e-14	0.522824563948728	0.388	0.327	2.57353718760397e-09	"5"	"SLC35A4"
8.73572489579631e-14	0.811643429873466	0.274	0.216	3.19736266911041e-09	"5"	"CA5B"
