Gene	alignment_similarity_percentage	opt_alignment_cost	l2fc	color	abs_l2fc
P:r1@NPPB	0.875	7.538567903676869	0.0	green	0.0
D:r1@ADDG01115529469.F	0.875	6.894249582112639	0.0	green	0.0
P:r1@LNCAROD	0.875	7.0329635048578805	0.0	green	0.0
P:r1@P2RY6	0.875	7.978767212542338	0.0	green	0.0
D:r1@ADDG15038706965.R	0.875	7.2137001916304495	0.0	green	0.0
P:r1@KRT34	0.875	6.919502056256519	0.0	green	0.0
D:r1@ADDG17068568679.R	0.875	7.261250008759512	0.0	green	0.0
P:r1@SERPINB4	0.875	8.380461611880213	0.0	green	0.0
D:r1@ADDG21035835556.R	0.875	8.271520991071325	0.0	green	0.0
P:r1@CLDN14	0.875	7.54044196865242	0.0	green	0.0
P:r1@CCKAR	0.875	7.655863273118122	0.0	green	0.0
D:r1@ADDG04182814636.F	0.875	10.097058050351327	0.0	green	0.0
P:r1@HAPLN1	0.875	8.473522198523805	0.0	green	0.0
P:r1@ADDG06036947703.R	0.875	6.759945362088601	0.0	green	0.0
P:r1@MYL7	0.875	7.075244643438518	0.0	green	0.0
P:r1@TRIM55	0.875	6.611917517186216	0.0	green	0.0
P:r2@RABGAP1	0.875	6.879130993457952	0.0	green	0.0
P:r1@CYP1A1	0.8824	12.759638204016923	-0.4813755318943023	green	0.4813755318943023
P:r1@SPARCL1	0.8824	12.693543704646869	-0.03736658610515308	green	0.03736658610515308
D:r1@ADDG10069061305.R	0.9091	24.214970482012145	0.30637434985352757	green	0.30637434985352757
D:r1@ADDG02043635030.B	0.9167000000000001	15.254877181775834	0.3398743912842745	green	0.3398743912842745
P:r1@UGT1A7	0.9375	10.666063775659794	-0.4376367324365654	green	0.4376367324365654
P:r1@SLC2A14	0.9375	10.55423240513495	0.10843735351335575	green	0.10843735351335575
D:r1@ADDG20050328337.R	0.9375	9.971945717852014	0.09737212684027519	green	0.09737212684027519
D:r1@ADDG05055232608.R	0.9444	16.665001818548784	-0.06340984000680412	green	0.06340984000680412
D:r1@ADDG16086683271.F	0.9473999999999999	16.943800258377262	0.11904030399942746	green	0.11904030399942746
P:r2@LPXN	0.9473999999999999	19.346957481557805	-0.014513265890831469	green	0.014513265890831469
P:r2@SBF2-AS1	0.9473999999999999	18.143439751610718	0.007735654887191513	green	0.007735654887191513
D:r1@ADDG01240806293.R	0.9473999999999999	17.631029482086486	0.0	green	0.0
P:r1@LINC01013	0.95	17.52936237354752	-0.033295692819797336	green	0.033295692819797336
D:r1@ADDG11027246091.R	0.95	17.124779915824323	0.0	green	0.0
P:r1@ABI3	0.9523999999999999	19.651787345917228	-0.017122853538005457	green	0.017122853538005457
D:r1@ADDG02073982103.R	0.9545	17.39841445996197	0.22595230152136137	green	0.22595230152136137
P:r1@GMFG	0.9545	18.012665568861834	0.02290929009192985	green	0.02290929009192985
P:r1@HIST2H3C	0.9565	23.761730300502343	0.21182834742002862	green	0.21182834742002862
D:r1@ADDG01033933193.F	1.0	-1.3707867238525941	-inf	green	inf
D:r1@ADDG01112590954.R	1.0	-1.3707867238525941	inf	green	inf
P:r1@APOA2	1.0	-1.3707867238525941	inf	green	inf
D:r1@ADDG10026846353.R	1.0	-1.3707867238525941	-inf	green	inf
D:r1@ADDG10073455057.R	1.0	-2.6481983296487095	-inf	green	inf
D:r1@ADDG10074338712.F	1.0	-1.3707867238525941	-inf	green	inf
D:r1@ADDG10091165175.R	1.0	-1.3707867238525941	-inf	green	inf
D:r1@ADDG11047931197.F	1.0	-1.3707867238525941	inf	green	inf
D:r1@ADDG11103486650.R	1.0	-1.3707867238525941	inf	green	inf
D:r1@ADDG12051530018.F	1.0	-1.3707867238525941	-inf	green	inf
D:r1@ADDG13043064972.F	1.0	-1.3707867238525941	-inf	green	inf
D:r1@ADDG14096338493.R	1.0	-1.3707867238525941	inf	green	inf
D:r1@ADDG15041453737.F	1.0	-1.3707867238525941	-inf	green	inf
D:r1@ADDG16031051397.F	1.0	-1.3707867238525941	inf	green	inf
D:r1@ADDG16052397725.R	1.0	-1.3707867238525941	inf	green	inf
P:r1@KRT12	1.0	-1.3707867238525941	inf	green	inf
D:r1@ADDG18010459311.F	1.0	-1.3707867238525941	inf	green	inf
D:r1@ADDG19011071697.F	1.0	-2.739718634519259	inf	green	inf
D:r1@ADDG02046192725.R	1.0	-2.7007558036435255	-inf	green	inf
P:r1@ADDG02047403250.R	1.0	-2.7888712019301036	inf	green	inf
D:r1@ADDG02241476205.F	1.0	-1.3707867238525941	inf	green	inf
D:r1@ADDG20010032509.F	1.0	-1.3707867238525941	-inf	green	inf
D:r1@ADDG20043460241.R	1.0	-2.689661713697537	-inf	green	inf
D:r1@ADDG20047532110.F	1.0	-1.3707867238525941	inf	green	inf
D:r1@ADDG22042803919.R	1.0	-2.303698397104702	inf	green	inf
D:r1@ADDG03111808501.R	1.0	-1.3707867238525941	-inf	green	inf
D:r1@ADDG03113497697.R	1.0	-1.3707867238525941	inf	green	inf
D:r1@ADDG04123824549.R	1.0	-1.3707867238525941	-inf	green	inf
P:r1@MIR1305	1.0	-1.3707867238525941	-inf	green	inf
D:r1@ADDG05168772854.F	1.0	-1.3707867238525941	-inf	green	inf
D:r1@ADDG0X103513840.F	1.0	-1.3707867238525941	inf	green	inf
D:r1@ADDG06035624505.R	1.0	-2.531644926394336	-3.5551888269155145	green	3.5551888269155145
D:r1@ADDG0X136936265.R	1.0	-2.66118772266003	-2.9053226108363597	green	2.9053226108363597
D:r1@ADDG02128636252.R	1.0	-2.609377391343456	-2.8073549220576037	green	2.8073549220576037
D:r1@ADDG12006716983.F	1.0	-2.36930873846354	2.6252529527936783	green	2.6252529527936783
D:r1@ADDG14022717988.R	1.0	-2.694496195029228	-2.584962500721156	green	2.584962500721156
