"simple_id"	"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"	"proximity"
"P:r1@ITPK1"	1.91068687850286e-295	1.38802121439218	0.379	0.181	1.43525066252499e-290	"2"	"ITPK1"	"P"
"P:r1@IRAK1,r1@MIR718"	3.31498252983809e-295	0.931160092786907	0.529	0.271	2.49011542693848e-290	"3"	"IRAK1,r1@MIR718"	"P"
"P:r1@CRYAB"	4.22180046220658e-295	1.09522766134593	0.792	0.658	3.17128985319572e-290	"1"	"CRYAB"	"P"
"P:r1@NRAS"	1.40305105387774e-294	1.05391451208688	0.428	0.196	1.05392986014134e-289	"3"	"NRAS"	"P"
"P:r1@IER5L"	2.93082611230256e-294	0.800205061148174	0.671	0.455	2.20154865077831e-289	"0"	"IER5L"	"P"
"P:r1@SPOCK1"	7.163520103848e-294	0.662859639377373	0.805	0.68	5.3810213964075e-289	"0"	"SPOCK1"	"P"
"P:r1@CFAP410"	1.19667711662963e-293	0.983106020876991	0.496	0.249	8.98907949698678e-289	"3"	"CFAP410"	"P"
"P:r1@RBM43"	1.387424877571e-293	1.30995937800302	0.289	0.105	1.042191945285e-288	"3"	"RBM43"	"P"
"P:r1@PDGFC"	3.22965398962129e-293	1.15433761224887	0.4	0.178	2.42601918738382e-288	"3"	"PDGFC"	"P"
"P:r1@ECT2"	3.23742411663855e-293	3.51284607036012	0.584	0.085	2.43185587369538e-288	"6"	"ECT2"	"P"
"P:r1@PCBP1"	1.32252906943679e-292	0.529343873822949	0.947	0.803	9.93444161088831e-288	"3"	"PCBP1"	"P"
"P:r1@C3"	2.09384148910897e-292	1.29372664164004	0.459	0.27	1.57283091137399e-287	"0"	"C3"	"P"
"P:r1@ADDG19013153244.F"	5.8430487413495e-292	0.811530766953101	0.9	0.752	4.38912292303951e-287	"3"	"ADDG19013153244.F"	"P"
"P:r1@ZFAND6"	1.03740073655152e-291	0.809215325541959	0.73	0.554	7.79264311275403e-287	"2"	"ZFAND6"	"P"
"P:r1@LTBP3"	1.66163433240405e-291	0.808250174705715	0.642	0.45	1.24816986147195e-286	"0"	"LTBP3"	"P"
"P:r1@GAA"	2.3711232150388e-291	0.765968304603987	0.654	0.469	1.78111662544069e-286	"0"	"GAA"	"P"
"D:r1@ADDG10126017291.F"	3.29443996795926e-291	1.1698398628115	0.37	0.155	2.47468447073195e-286	"3"	"ADDG10126017291.F"	"D"
"P:r1@BRD3OS"	1.84696306831061e-290	1.09563585260661	0.386	0.168	1.38738324802288e-285	"3"	"BRD3OS"	"P"
"P:r1@SHB,r1@AL138752.2"	2.21240400920216e-290	1.37968887122366	0.27	0.093	1.66189151959239e-285	"3"	"SHB,r1@AL138752.2"	"P"
"P:r1@EXOC7"	2.64383618795391e-290	0.861560113279969	0.601	0.337	1.98597042930534e-285	"3"	"EXOC7"	"P"
"P:r1@PXDC1"	2.77314036763243e-290	0.845873873495368	0.722	0.467	2.08309984995445e-285	"3"	"PXDC1"	"P"
"P:r1@PDP1"	2.95551372691182e-290	1.2867393590289	0.333	0.134	2.22009324624435e-285	"3"	"PDP1"	"P"
"P:r1@HMGA2"	8.46152774783537e-290	3.1848623797659	0.675	0.115	6.35604579834149e-285	"6"	"HMGA2"	"P"
"P:r1@FAH"	1.04845864560783e-289	0.912224530412481	0.682	0.498	7.87570680821236e-285	"2"	"FAH"	"P"
"P:r1@PTGIS"	1.15193722899462e-289	0.776498459119449	0.436	0.224	8.6530068830389e-285	"0"	"PTGIS"	"P"
"P:r1@OGN"	1.31481893876889e-289	1.37961471011398	0.254	0.098	9.87652542235025e-285	"0"	"OGN"	"P"
"P:r1@APOL6"	1.56467220654779e-289	1.10878544351216	0.501	0.284	1.17533482139251e-284	"2"	"APOL6"	"P"
"D:r1@ADDG11062533469.F"	1.79535497653975e-289	1.31049930164017	0.343	0.141	1.34861679772737e-284	"3"	"ADDG11062533469.F"	"D"
"P:r2@HSPB1"	6.88027679180104e-289	0.506500350403093	0.957	0.901	5.16825751769719e-284	"2"	"HSPB1"	"P"
"P:r1@ADDG0X103629755.B,r1@TCEAL1"	8.94548589411585e-289	1.26358104176085	0.482	0.296	6.719580639083e-284	"0"	"ADDG0X103629755.B,r1@TCEAL1"	"P"
"P:r1@MXRA8"	1.52442291678621e-288	0.556631531741364	0.941	0.814	1.1451007624023e-283	"0"	"MXRA8"	"P"
"P:r1@KIF18A"	3.2304162758867e-288	3.76108793218076	0.359	0.031	2.42659179395781e-283	"6"	"KIF18A"	"P"
"P:r1@RPS6KA2"	4.22502585048855e-288	1.04158771369193	0.446	0.212	3.17371266811149e-283	"3"	"RPS6KA2"	"P"
"P:r1@CHST14"	7.32398761378845e-288	0.832371685447739	0.611	0.34	5.50155977584947e-283	"3"	"CHST14"	"P"
"P:r1@NECTIN2"	1.1569841065613e-287	0.732935310217079	0.767	0.514	8.69091751325653e-283	"3"	"NECTIN2"	"P"
"P:r1@PIK3CA"	1.7771987774483e-287	1.33556030407744	0.388	0.19	1.33497840565584e-282	"2"	"PIK3CA"	"P"
"P:r1@MOSPD2"	1.87982532986133e-287	1.04776446285052	0.515	0.297	1.41206839303193e-282	"2"	"MOSPD2"	"P"
"P:r1@ACOT7"	1.92219176024786e-287	1.0981497221068	0.434	0.207	1.44389278454538e-282	"3"	"ACOT7"	"P"
"P:r1@PTK7"	3.06236210564236e-287	0.766849021252445	0.622	0.409	2.30035454289537e-282	"0"	"PTK7"	"P"
"P:r1@PLPPR2"	3.14269610683713e-287	0.927905341080671	0.547	0.294	2.36069903457284e-282	"3"	"PLPPR2"	"P"
"P:r1@DTD1"	4.84313467603313e-287	0.781379853683926	0.702	0.444	3.63801747459581e-282	"3"	"DTD1"	"P"
"P:r1@CALHM2"	4.90965534676511e-287	0.949888900952537	0.48	0.271	3.68798580682955e-282	"0"	"CALHM2"	"P"
"P:r1@ARF6"	6.14700069556411e-287	0.691514729315954	0.807	0.56	4.61744251248689e-282	"3"	"ARF6"	"P"
"P:r1@GOLGA4"	1.21482257286273e-286	0.714203622379112	0.769	0.599	9.12538272057298e-282	"2"	"GOLGA4"	"P"
"P:r1@TCIRG1"	1.24925076773216e-286	0.900518965714331	0.56	0.301	9.38399699197366e-282	"3"	"TCIRG1"	"P"
"P:r1@NABP1"	2.0626997489192e-286	1.00568570714157	0.544	0.297	1.54943817039563e-281	"3"	"NABP1"	"P"
"D:r1@ADDG11119419442.B"	3.33072436717798e-286	1.14058602201741	0.375	0.162	2.50194022289309e-281	"3"	"ADDG11119419442.B"	"D"
"P:r1@IFT57"	3.88800956993709e-286	0.698874485160135	0.751	0.482	2.92055614864964e-281	"3"	"IFT57"	"P"
"P:r1@PEG10"	8.74977348060401e-286	0.902548321724465	0.424	0.194	6.57256734542531e-281	"3"	"PEG10"	"P"
"P:r1@POLE2"	1.06563528883151e-285	3.7454634502992	0.287	0.02	8.00473259911569e-281	"6"	"POLE2"	"P"
"P:r1@SEC61A1"	1.54798545283363e-285	0.509450605240803	0.939	0.785	1.16280023260504e-280	"3"	"SEC61A1"	"P"
"P:r1@PTPA"	3.01161873349153e-285	1.14998408623622	0.361	0.152	2.26223764403684e-280	"3"	"PTPA"	"P"
"P:r1@TMEM135"	3.50987840247768e-285	0.573752079580603	0.754	0.557	2.63651535958916e-280	"1"	"TMEM135"	"P"
"P:r1@ITM2C"	6.25069051125565e-285	0.839085703411927	0.691	0.439	4.69533119133991e-280	"3"	"ITM2C"	"P"
"P:r1@WASHC3"	7.57874968683855e-285	0.551498265404723	0.904	0.706	5.69292940226251e-280	"3"	"WASHC3"	"P"
"P:r2@IL1R1"	7.81986082964112e-285	0.712193593377924	0.485	0.232	5.87404485940152e-280	"3"	"IL1R1"	"P"
"P:r1@SNX18"	2.76110113395351e-284	0.802599954464265	0.636	0.37	2.07405633879186e-279	"3"	"SNX18"	"P"
"P:r3@COL1A1"	3.14222070800303e-284	0.535641277500176	0.786	0.611	2.36034192923063e-279	"0"	"COL1A1"	"P"
"P:r1@ANXA7"	4.4313768522048e-284	0.607088683405684	0.892	0.698	3.32871735007068e-279	"3"	"ANXA7"	"P"
"P:r1@ATF3"	5.63887589855742e-284	1.13748599492957	0.306	0.115	4.23575440871938e-279	"3"	"ATF3"	"P"
"P:r1@ORC6"	6.66598277654251e-284	3.66344279373493	0.485	0.06	5.00728628225544e-279	"6"	"ORC6"	"P"
"P:r1@DNAJC9"	8.37331648026795e-284	3.30933728687603	0.734	0.148	6.28978414048288e-279	"6"	"DNAJC9"	"P"
"D:r1@ADDG21008442539.B"	1.30110216808341e-283	1.31550791964106	0.991	0.96	9.77348915599217e-279	"5"	"ADDG21008442539.B"	"D"
"P:r1@SPDL1"	2.21795509722026e-283	1.14359120736236	0.412	0.19	1.66606133037895e-278	"3"	"SPDL1"	"P"
"P:r1@ARL3"	5.01578349941614e-283	0.609915639493261	0.861	0.641	3.76770609125642e-278	"3"	"ARL3"	"P"
"P:r1@BOK"	5.28997667572582e-283	1.05183912061924	0.527	0.314	3.97367177950496e-278	"2"	"BOK"	"P"
"P:r1@CPT1A"	9.27377220313558e-283	1.00814473111369	0.417	0.19	6.96617946582935e-278	"3"	"CPT1A"	"P"
"D:r2@ADDG04054234437.B"	1.49254841402523e-282	1.11537466181606	0.37	0.184	1.12115759216334e-277	"0"	"ADDG04054234437.B"	"D"
"P:r1@ODC1"	1.63582415621502e-282	0.546057326494654	0.904	0.77	1.22878203142404e-277	"2"	"ODC1"	"P"
"P:r1@CXCL2"	2.04142741950607e-282	1.22193967573699	0.322	0.13	1.53345903471037e-277	"3"	"CXCL2"	"P"
"P:r1@HRAS"	2.07571589749456e-282	0.685129542057141	0.797	0.557	1.55921551072099e-277	"3"	"HRAS"	"P"
"P:r1@SYNGR1"	2.64128415413807e-282	1.28701684492468	0.306	0.117	1.98405341806389e-277	"3"	"SYNGR1"	"P"
"P:r1@RSU1"	2.92439249840935e-282	0.536839337463519	0.946	0.808	2.19671591303015e-277	"3"	"RSU1"	"P"
"D:r1@ADDG21008260936.B"	3.96930756039705e-282	1.91479119386532	0.987	0.951	2.98162476014346e-277	"5"	"ADDG21008260936.B"	"D"
"P:r1@DCAF6"	4.06877194141821e-282	0.756775834687595	0.699	0.429	3.05633941923512e-277	"3"	"DCAF6"	"P"
"P:r1@CEMIP2"	7.21213419278329e-282	1.47682836709854	0.259	0.09	5.41753884159302e-277	"3"	"CEMIP2"	"P"
"P:r1@GEM"	1.40493033006067e-281	1.08885540944606	0.465	0.231	1.05534151603167e-276	"3"	"GEM"	"P"
"P:r1@LATS2"	1.44468051600569e-281	1.31017266058528	0.315	0.125	1.08520066320799e-276	"3"	"LATS2"	"P"
"P:r1@CTTNBP2NL"	1.46355324658152e-281	0.990676219603834	0.458	0.223	1.09937729223464e-276	"3"	"CTTNBP2NL"	"P"
"P:r1@SMARCA2"	2.15854146574671e-281	1.07689053917782	0.424	0.2	1.62143159282496e-276	"3"	"SMARCA2"	"P"
"P:r1@KRT18"	4.82009241316741e-281	3.54148628408658	0.584	0.088	3.62070881799896e-276	"6"	"KRT18"	"P"
"P:r1@ARFGAP1"	8.95592682947385e-281	1.05735889972823	0.426	0.201	6.72742355649588e-276	"3"	"ARFGAP1"	"P"
"P:r1@ZC3H12A"	1.07841681836303e-280	1.33494342651077	0.296	0.112	8.10074361449756e-276	"3"	"ZC3H12A"	"P"
"P:r1@ZNF281"	1.20187398394674e-280	1.11100779459975	0.434	0.209	9.02811680521269e-276	"3"	"ZNF281"	"P"
"P:r1@ATF6B"	2.2331520562531e-280	0.796195931548478	0.658	0.392	1.67747683009564e-275	"3"	"ATF6B"	"P"
"P:r1@WASF3"	3.73977149198135e-280	0.587134375144069	0.813	0.711	2.80920415163163e-275	"1"	"WASF3"	"P"
"P:r1@MCFD2"	3.9033209899604e-280	0.924235533882993	0.911	0.827	2.93205762802856e-275	"4"	"MCFD2"	"P"
"P:r1@R3HDM4"	6.28838182889671e-280	0.780521644301551	0.683	0.42	4.72364377841234e-275	"3"	"R3HDM4"	"P"
"P:r1@EZR"	6.47320774571793e-280	1.32828389690879	0.301	0.116	4.86247946235094e-275	"3"	"EZR"	"P"
"P:r1@CXCL12"	8.15925472966299e-280	0.953308704816899	0.761	0.545	6.12898737528095e-275	"3"	"CXCL12"	"P"
"D:r1@ADDG22037566714.R"	2.55580648453293e-279	1.32929263340306	0.329	0.136	1.9198451569866e-274	"3"	"ADDG22037566714.R"	"D"
"P:r1@ABI3BP"	4.99576677049397e-279	1.25877512508396	0.375	0.194	3.75267012499196e-274	"0"	"ABI3BP"	"P"
"P:r1@MGST1"	6.79961411648334e-279	0.524564254207804	0.999	0.997	5.10766613587879e-274	"4"	"MGST1"	"P"
"P:r1@C1QTNF5"	1.07268116245375e-278	0.85337770891855	0.606	0.35	8.05765908800381e-274	"3"	"C1QTNF5"	"P"
"P:r1@APPL2"	1.1488627632569e-278	0.795474319841306	0.661	0.395	8.62991241875683e-274	"3"	"APPL2"	"P"
"P:r1@PDGFRB"	1.69279061223171e-278	0.523692518885671	0.893	0.822	1.2715735241901e-273	"1"	"PDGFRB"	"P"
"P:r1@ELOVL1"	2.18743949031877e-278	0.668597860737207	0.848	0.722	1.64313892194275e-273	"2"	"ELOVL1"	"P"
"P:r1@RAD1"	2.3330754293091e-278	1.04465529568907	0.443	0.214	1.75253627023412e-273	"3"	"RAD1"	"P"
"P:r1@RPL23AP7"	8.19641147049564e-278	0.928352875762666	0.52	0.272	6.15689840429221e-273	"3"	"RPL23AP7"	"P"
"P:r1@PAPSS1"	1.08255253033886e-277	0.886107873754974	0.741	0.587	8.13180984214642e-273	"2"	"PAPSS1"	"P"
"P:r1@TMEM59L"	1.93611530959436e-277	0.931886835292427	0.619	0.417	1.454351737108e-272	"0"	"TMEM59L"	"P"
"D:r1@ADDG09129698756.B"	1.96768073028531e-277	0.930842873572402	0.505	0.306	1.47806273416842e-272	"0"	"ADDG09129698756.B"	"D"
"P:r1@DNAJB1"	2.52832339966396e-277	0.708847900238682	0.808	0.649	1.89920068812558e-272	"2"	"DNAJB1"	"P"
"P:r1@SETBP1"	2.61447991245299e-277	1.3127299399715	0.327	0.156	1.96391887583731e-272	"0"	"SETBP1"	"P"
"P:r1@SOD3"	4.31165127527835e-277	0.681987600191481	0.876	0.813	3.23878308845084e-272	"0"	"SOD3"	"P"
"P:r1@ALG5"	4.92365173189123e-277	0.854918958987782	0.868	0.734	3.69849947144473e-272	"4"	"ALG5"	"P"
"P:r1@CD44"	6.4330895191412e-277	0.541198114557066	0.952	0.838	4.8323438540933e-272	"3"	"CD44"	"P"
"P:r1@RNASEH2B"	9.48951166189862e-277	0.803786501691893	0.622	0.358	7.12823647506839e-272	"3"	"RNASEH2B"	"P"
"P:r1@TMEM250"	1.10131768859669e-276	0.872659906047589	0.555	0.299	8.27276808143172e-272	"3"	"TMEM250"	"P"
"P:r1@CFAP300"	2.79676533898674e-276	1.14959364270087	0.336	0.137	2.10084621968667e-271	"3"	"CFAP300"	"P"
"P:r1@IFNGR2"	3.02527265504083e-276	0.586289200069775	0.895	0.695	2.27249406028702e-271	"3"	"IFNGR2"	"P"
"P:r1@ATP1A1"	3.1974626661215e-276	0.886066018513219	0.655	0.492	2.40183803091048e-271	"0"	"ATP1A1"	"P"
"P:r1@NDUFA8"	3.69414185268004e-276	0.55757812814814	0.89	0.801	2.77492853547767e-271	"2"	"NDUFA8"	"P"
"P:r1@PON2"	7.72040706215247e-276	0.777212698418373	0.673	0.411	5.79933817287707e-271	"3"	"PON2"	"P"
"P:r1@HPS1"	9.20542037921689e-276	0.699933331749155	0.756	0.496	6.91483562625635e-271	"3"	"HPS1"	"P"
"P:r1@EIF4EBP2"	1.04588355472423e-275	0.589541355023851	0.852	0.702	7.85636349802196e-271	"2"	"EIF4EBP2"	"P"
"P:r1@WDR34"	1.83899070436134e-275	2.83460405209008	0.874	0.228	1.3813946473951e-270	"6"	"WDR34"	"P"
"P:r1@RRP7A"	1.8870089175376e-275	0.718455409126777	0.753	0.506	1.41746448858672e-270	"3"	"RRP7A"	"P"
"P:r1@TICAM1"	3.15813916047482e-275	0.945458494217961	0.503	0.259	2.37229939317387e-270	"3"	"TICAM1"	"P"
"P:r1@DAZAP1"	5.21215642821776e-275	0.765658359251073	0.676	0.412	3.91521554418433e-270	"3"	"DAZAP1"	"P"
"P:r1@PIP4K2A"	5.86743743337102e-275	1.03782424684033	0.426	0.202	4.40744297682531e-270	"3"	"PIP4K2A"	"P"
"P:r1@SLC8A1"	7.74862732409439e-275	3.14774959437012	0.416	0.043	5.82053638703998e-270	"6"	"SLC8A1"	"P"
"P:r1@FAM110B"	3.84144450725306e-274	0.892392728470578	0.527	0.332	2.88557787051328e-269	"0"	"FAM110B"	"P"
"P:r1@HOXC4,r1@AC012531.2"	9.32158112506582e-274	0.943491415903001	0.454	0.22	7.00209209371569e-269	"3"	"HOXC4,r1@AC012531.2"	"P"
"P:r1@C12orf75"	1.17325026348871e-273	2.94438503523557	0.998	0.404	8.81310400424811e-269	"6"	"C12orf75"	"P"
"D:r1@ADDG15048493236.R"	2.22548630963624e-273	0.923571450863925	0.48	0.281	1.67171855120946e-268	"0"	"ADDG15048493236.R"	"D"
"P:r2@LIMS1"	3.32730007378018e-273	1.31046361204437	0.288	0.109	2.49936799642146e-268	"3"	"LIMS1"	"P"
"P:r1@ME1"	3.60935161458238e-273	0.948465835351541	0.767	0.638	2.71123665232584e-268	"2"	"ME1"	"P"
"P:r1@RANBP9"	5.17104025985345e-273	0.879688790766805	0.568	0.316	3.88433031199412e-268	"3"	"RANBP9"	"P"
"P:r1@RALY"	6.25058864730521e-273	0.553018614050424	0.913	0.737	4.69525467419625e-268	"3"	"RALY"	"P"
"P:r1@COMMD7,r1@FO393400.1"	6.55619655580419e-273	0.840984079136055	0.577	0.321	4.92481816682343e-268	"3"	"COMMD7,r1@FO393400.1"	"P"
"P:r1@ATG101"	2.14734270782227e-272	0.661725981353002	0.781	0.535	1.61301942183485e-267	"3"	"ATG101"	"P"
"P:r1@RPSAP19"	2.36423638184797e-272	0.970105424435562	0.458	0.225	1.77594344295274e-267	"3"	"RPSAP19"	"P"
"P:r1@MAP3K8"	1.90035150114899e-271	0.997718474653484	0.497	0.259	1.42748703711809e-266	"3"	"MAP3K8"	"P"
"P:r1@RAB8A"	4.98694908315062e-271	0.754255819234587	0.668	0.401	3.74604654279025e-266	"3"	"RAB8A"	"P"
"P:r1@STX7"	1.02080926010662e-270	0.842182889712318	0.635	0.382	7.66801291914287e-266	"3"	"STX7"	"P"
"P:r3@DCN"	1.38506023234483e-270	1.3400709474316	0.28	0.105	1.04041569473047e-265	"3"	"DCN"	"P"
"P:r1@SF3A2"	1.85636797577668e-270	0.604733171783922	0.834	0.591	1.39444793236417e-265	"3"	"SF3A2"	"P"
"P:r1@TIMP3"	2.59380922069488e-270	1.04338969458295	0.96	0.852	1.94839167230937e-265	"3"	"TIMP3"	"P"
"P:r1@NFIX"	4.8117099674395e-270	0.689512420047018	0.761	0.509	3.61441217624153e-265	"3"	"NFIX"	"P"
"P:r1@CDC42EP2"	4.90977945054947e-270	0.692781507859626	0.765	0.506	3.68807902986925e-265	"3"	"CDC42EP2"	"P"
"P:r1@MIR4435-2HG,r1@AC017002.1"	6.384640918387e-270	2.33146208608996	0.931	0.236	4.79595071866476e-265	"6"	"MIR4435-2HG,r1@AC017002.1"	"P"
"D:r1@ADDG02054972881.R"	7.45515969223875e-270	0.889437783546067	0.589	0.384	5.60009230601898e-265	"2"	"ADDG02054972881.R"	"D"
"P:r1@PPP1R11"	2.54737684418897e-269	0.683018135103604	0.769	0.511	1.91351306404943e-264	"3"	"PPP1R11"	"P"
"P:r1@ELL2"	4.99284381989354e-269	0.858152455590375	0.715	0.481	3.75047449218943e-264	"3"	"ELL2"	"P"
"P:r1@UPF3A"	5.37031746797682e-269	0.658693797707126	0.795	0.544	4.03402137242015e-264	"3"	"UPF3A"	"P"
"P:r1@DNAJC10"	1.01126345114467e-268	0.684095601803174	0.736	0.48	7.59630766596342e-264	"3"	"DNAJC10"	"P"
"P:r1@CBSL"	1.86573705067063e-268	0.725431977287765	0.758	0.527	1.40148570035226e-263	"3"	"CBSL"	"P"
"P:r1@IGFBP6"	1.86609757981299e-268	0.670170272719596	0.957	0.881	1.40175651902812e-263	"0"	"IGFBP6"	"P"
"P:r1@MPZL1"	2.30695800491197e-268	0.625914262383666	0.784	0.657	1.73291764454972e-263	"0"	"MPZL1"	"P"
"P:r1@ADDG0X152830662.R,r1@CETN2"	2.37183587121795e-268	1.11627207265554	0.64	0.461	1.78165195138279e-263	"2"	"ADDG0X152830662.R,r1@CETN2"	"P"
"P:r1@UNG"	2.94963106363592e-268	0.634654448759376	0.789	0.585	2.2156743660714e-263	"2"	"UNG"	"P"
"P:r1@DNM1L"	3.72508584035549e-268	0.743200426235251	0.685	0.428	2.79817273069984e-263	"3"	"DNM1L"	"P"
"P:r1@KANK2"	4.36604446242473e-268	0.771340028563734	0.624	0.357	3.27964161883959e-263	"3"	"KANK2"	"P"
"P:r1@SNORA52,r2@RPLP2"	5.39663152674431e-268	1.48976518523526	0.313	0.139	4.05378770394452e-263	"2"	"SNORA52,r2@RPLP2"	"P"
"D:r1@ADDG09128581871.R"	5.51197375301172e-268	0.936237196970341	0.527	0.287	4.14042932404982e-263	"3"	"ADDG09128581871.R"	"D"
"P:r1@SERTAD2"	7.77669696183539e-268	0.94169183191624	0.528	0.285	5.84162145682189e-263	"3"	"SERTAD2"	"P"
"P:r1@PTGS1"	1.385999131576e-267	1.26834133876998	0.388	0.18	1.04112096766594e-262	"3"	"PTGS1"	"P"
"P:r1@SMIM3"	1.53043015322667e-267	0.582165118773079	0.991	0.95	1.14961321819928e-262	"4"	"SMIM3"	"P"
"P:r1@FAM49B"	1.96554594970639e-267	1.30926765153507	0.388	0.197	1.47645915104095e-262	"2"	"FAM49B"	"P"
"P:r1@HIBCH"	2.47047195619297e-267	0.780532731723132	0.704	0.52	1.85574441933347e-262	"2"	"HIBCH"	"P"
"P:r1@FJX1"	3.28083577521668e-267	1.49927223398202	0.354	0.17	2.46446540926951e-262	"2"	"FJX1"	"P"
"P:r1@HNRNPD"	3.40507270469228e-267	0.579028068133321	0.899	0.715	2.5577884635837e-262	"3"	"HNRNPD"	"P"
"P:r1@CFH"	4.0560164871947e-267	0.968332106594937	0.521	0.331	3.04675790468604e-262	"0"	"CFH"	"P"
"P:r1@SELENON"	5.72756438028142e-267	0.859490978675053	0.567	0.314	4.30237453553599e-262	"3"	"SELENON"	"P"
"P:r1@TP53BP1"	7.46530386724099e-267	0.838499118376281	0.546	0.295	5.60771230595542e-262	"3"	"TP53BP1"	"P"
"P:r1@ALDH18A1"	1.57329868793351e-266	0.769209474160628	0.665	0.407	1.18181477541502e-261	"3"	"ALDH18A1"	"P"
"P:r1@MAP7D1"	3.06404222266371e-266	0.623290287519938	0.827	0.596	2.3016165963983e-261	"3"	"MAP7D1"	"P"
"P:r1@CYP1B1"	5.25725392383228e-266	1.16344263209301	0.641	0.499	3.94909142996509e-261	"0"	"CYP1B1"	"P"
"P:r1@TUBA1B"	5.28370520382764e-266	3.65748393634817	1	0.919	3.96896083795921e-261	"6"	"TUBA1B"	"P"
"P:r1@RXRA"	9.51382859153693e-266	0.949115553257271	0.525	0.311	7.1465026231048e-261	"2"	"RXRA"	"P"
"P:r1@SIX2"	9.79548250892405e-266	1.53994671839844	0.325	0.162	7.35807259622848e-261	"0"	"SIX2"	"P"
"P:r1@CCDC90B"	1.0352283915641e-265	0.548041169390091	0.885	0.685	7.77632510891202e-261	"3"	"CCDC90B"	"P"
"P:r1@DNAJC4,r1@VEGFB"	1.08956202441231e-265	0.528618017151188	0.882	0.752	8.18446305877792e-261	"2"	"DNAJC4,r1@VEGFB"	"P"
"P:r1@CUL4B"	1.15932543589459e-265	0.69235400929593	0.774	0.651	8.70850487680942e-261	"0"	"CUL4B"	"P"
"P:r1@PABPC4"	1.3760399177278e-265	0.575465388715465	0.784	0.717	1.03363990499959e-260	"0"	"PABPC4"	"P"
"P:r1@CCDC34"	1.83112971605803e-265	2.80082065060185	0.77	0.16	1.37548970881131e-260	"6"	"CCDC34"	"P"
"P:r1@ITPRIP"	2.02621159723493e-265	1.17828796101057	0.324	0.134	1.52202936549496e-260	"3"	"ITPRIP"	"P"
"P:r1@FAM120A"	2.06172850988229e-265	0.821805117340746	0.598	0.341	1.54870860476828e-260	"3"	"FAM120A"	"P"
"P:r1@GLIPR1"	2.5193029286935e-265	3.10364106038587	0.962	0.325	1.89242478094669e-260	"6"	"GLIPR1"	"P"
"P:r1@PHLDB2"	3.05613498845932e-265	0.949772981751277	0.461	0.229	2.29567691928099e-260	"3"	"PHLDB2"	"P"
"P:r1@FLT3LG,r1@AC010619.2"	5.47840295891521e-265	0.997393510580583	0.396	0.18	4.11521195064834e-260	"3"	"FLT3LG,r1@AC010619.2"	"P"
"P:r1@DLGAP4"	6.42365069081637e-265	0.743210421770873	0.68	0.422	4.82525368942053e-260	"3"	"DLGAP4"	"P"
"P:r1@ARHGAP21"	1.07447870050364e-264	0.800608367485669	0.617	0.361	8.07116165457317e-260	"3"	"ARHGAP21"	"P"
"P:r1@CLTC"	1.21198343698658e-264	0.581172714409419	0.918	0.765	9.10405598361206e-260	"3"	"CLTC"	"P"
"P:r1@CNP"	2.28955195303002e-264	0.755484452654175	0.673	0.409	1.71984274055756e-259	"3"	"CNP"	"P"
"P:r1@KRT19"	3.64855955617389e-264	4.02268188100444	0.755	0.167	2.74068848181114e-259	"6"	"KRT19"	"P"
"P:r1@RALA"	4.25702956939186e-264	0.521027178863029	0.9	0.71	3.19775290164008e-259	"3"	"RALA"	"P"
"P:r1@SMC2"	5.04274546049556e-264	2.92388474375759	0.732	0.148	3.78795910756045e-259	"6"	"SMC2"	"P"
"P:r1@TBC1D22A"	5.10080322482034e-264	1.09323947481921	0.366	0.162	3.83157035838829e-259	"3"	"TBC1D22A"	"P"
"P:r1@NET1"	8.87637569478833e-264	0.714463757239474	0.668	0.447	6.66766713065415e-259	"2"	"NET1"	"P"
"P:r1@TPBG"	1.13071968078304e-263	0.655243913951435	0.685	0.483	8.49362702613798e-259	"0"	"TPBG"	"P"
"P:r1@DPYSL2"	1.36483262800209e-263	0.600108319846338	0.791	0.526	1.02522132517633e-258	"3"	"DPYSL2"	"P"
"D:r1@ADDG16015133021.F"	2.13878555802943e-263	1.34201989511357	0.266	0.098	1.60659154762497e-258	"3"	"ADDG16015133021.F"	"D"
"P:r1@OAF"	2.38389584527738e-263	0.663539121676255	0.837	0.768	1.79071104209701e-258	"1"	"OAF"	"P"
"P:r1@CSNK1G3"	2.81095800286022e-263	0.833433297543118	0.588	0.336	2.11150732300851e-258	"3"	"CSNK1G3"	"P"
"P:r1@FCHSD2"	4.90010013904974e-263	1.21644931230305	0.306	0.122	3.68080822144999e-258	"3"	"FCHSD2"	"P"
"D:r1@ADDG13114015748.R"	5.35165447429317e-263	1.41553145790622	0.265	0.102	4.0200022914548e-258	"2"	"ADDG13114015748.R"	"D"
"P:r1@MASP1"	7.85433802942519e-263	1.0323195278375	0.494	0.294	5.89994309756332e-258	"0"	"MASP1"	"P"
"D:r1@ADDG17004945990.B"	1.32473702686449e-262	1.09534332290949	0.721	0.527	9.95102712469801e-258	"3"	"ADDG17004945990.B"	"D"
"P:r1@CLTB"	1.67550582418655e-262	0.573652737943405	0.915	0.757	1.25858970995421e-257	"3"	"CLTB"	"P"
"P:r1@NCOA3"	1.80168556148514e-262	0.973084770285205	0.449	0.222	1.35337214322079e-257	"3"	"NCOA3"	"P"
